noise,ruleLabel,rule,trial,primaryClass,tags,steps,gridSize,initialDensity,wrap,finalLive,finalDensity,finalActivity,avgLastDensity,avgLastActivity,finalBoundingBoxArea,avgLastArea,densityTrend,areaTrend,repeatPeriod,centerShift
0.001,"Sample 54","B12467/S024567",1,"Expanding","",500,500,0.240,true,187924,0.751696,0.214212,0.752127,0.215555,250000,1.000000,0.004216,0.000000,0,0.000108
0.001,"Sample 55","B123457/S23467",1,"Expanding","",500,500,0.240,true,171028,0.684112,0.438132,0.685737,0.439383,250000,1.000000,-0.000527,0.000000,0,0.000018
0.001,"Sample 56","B13568/S1468",1,"Disordered","",500,500,0.240,true,125157,0.500628,0.582408,0.499874,0.584362,250000,1.000000,0.000518,0.000000,0,0.000136
0.001,"Sample 57","B01368/S13568",1,"Disordered","",500,500,0.240,true,119585,0.478340,0.403812,0.478076,0.403885,250000,1.000000,-0.001673,0.000000,0,0.000174
0.001,"Sample 58","B148/S0368",1,"Structured Dynamic","",500,500,0.240,true,82097,0.328388,0.443592,0.329259,0.444127,250000,1.000000,-0.000306,0.000000,0,0.000167
0.001,"Sample 59","B01236/S012578",1,"Disordered","",500,500,0.240,true,131153,0.524612,0.526368,0.523155,0.527715,250000,1.000000,-0.009684,0.000000,0,0.000151
0.001,"Sample 60","B348/S023468",1,"Disordered","",500,500,0.240,true,137437,0.549748,0.343544,0.551356,0.343033,250000,1.000000,0.003981,0.000000,0,0.000168
0.001,"Sample 61","B1457/S01567",1,"Disordered","",500,500,0.240,true,107010,0.428040,0.531928,0.428410,0.532308,250000,1.000000,0.005338,0.000000,0,0.002111
0.001,"Sample 62","B237/S0134567",1,"Disordered","",500,500,0.240,true,173445,0.693780,0.016804,0.694637,0.017087,250000,1.000000,-0.005391,0.000000,0,0.000253
0.001,"Sample 63","B014568/S2467",1,"Expanding","",500,500,0.240,true,163684,0.654736,0.512744,0.655323,0.511650,250000,1.000000,0.003970,0.000000,0,0.000163
0.001,"Sample 64","B0123578/S0145",1,"Disordered","",500,500,0.240,true,484,0.001936,0.999040,0.500498,0.998011,250000,0.998062,-0.003567,-0.001938,0,0.011365
0.001,"Sample 65","B1268/S34",1,"Disordered","",500,500,0.240,true,103586,0.414344,0.427560,0.412048,0.424974,250000,1.000000,-0.000791,0.000000,0,0.000057
0.001,"Sample 66","B3458/S0347",1,"Disordered","",500,500,0.240,true,134267,0.537068,0.580436,0.538122,0.582298,250000,1.000000,0.008049,0.000000,0,0.000138
0.001,"Sample 67","B56/S7",1,"Bounded Dynamic","",500,500,0.240,true,231,0.000924,0.001824,0.000991,0.001981,245016,0.986862,-0.000177,-0.001432,0,0.001362
0.001,"Sample 68","B3478/S067",1,"Bounded Dynamic","",500,500,0.240,true,12550,0.050200,0.004092,0.050253,0.004449,250000,1.000000,-0.007307,0.000000,0,0.003478
0.001,"Sample 69","B023467/S05",1,"Disordered","",500,500,0.240,true,123609,0.494436,0.758680,0.493084,0.757958,250000,1.000000,-0.000342,0.000000,0,0.000098
0.001,"Sample 70","B1457/S2457",1,"Disordered","",500,500,0.240,true,153428,0.613712,0.457848,0.615059,0.457390,250000,1.000000,0.004658,0.000000,0,0.000096
0.001,"Sample 71","B12357/S456",1,"Disordered","",500,500,0.240,true,160283,0.641132,0.400740,0.640363,0.400754,250000,1.000000,-0.000218,0.000000,0,0.000077
0.001,"Sample 72","B028/S1234578",1,"Bounded Dynamic","",500,500,0.240,true,125170,0.500680,0.001600,0.500491,0.001673,250000,1.000000,-0.002123,0.000000,0,0.000228
0.001,"Sample 73","B3678/S2348",1,"Disordered","",500,500,0.240,true,120550,0.482200,0.364848,0.483370,0.366657,250000,1.000000,0.009257,0.000000,0,0.000050
0.001,"Sample 74","B047/S02378",1,"Structured Dynamic","",500,500,0.240,true,74591,0.298364,0.256516,0.298308,0.256168,250000,1.000000,-0.000221,0.000000,0,0.000348
0.001,"Sample 75","B2457/S1235678",1,"Bounded Dynamic","",500,500,0.240,true,234392,0.937568,0.001968,0.937752,0.001902,250000,1.000000,0.007026,0.000000,0,0.000095
0.001,"Sample 76","B01346/S013568",1,"Disordered","",500,500,0.240,true,152930,0.611720,0.436256,0.611290,0.437323,250000,1.000000,-0.000320,0.000000,0,0.000155
0.001,"Sample 77","B0347/S2567",1,"Disordered","",500,500,0.240,true,134693,0.538772,0.457612,0.538239,0.457668,250000,1.000000,0.004253,0.000000,0,0.000514
0.001,"Sample 78","B134/S123578",1,"Disordered","",500,500,0.240,true,136585,0.546340,0.432324,0.544255,0.431300,250000,1.000000,-0.000500,0.000000,0,0.000048
0.001,"Sample 79","B0234678/S12567",1,"Expanding","",500,500,0.240,true,178278,0.713112,0.436448,0.712252,0.436641,250000,1.000000,0.000340,0.000000,0,0.000119
0.001,"Sample 80","B2568/S0156",1,"Structured Dynamic","",500,500,0.240,true,85158,0.340632,0.472612,0.340389,0.472642,250000,1.000000,-0.000219,0.000000,0,0.000192
0.001,"Sample 81","B17/S2348",1,"Disordered","",500,500,0.240,true,107111,0.428444,0.025032,0.429101,0.024488,250000,1.000000,0.007536,0.000000,0,0.000443
0.001,"Sample 82","B012/S02457",1,"Disordered","",500,500,0.240,true,106343,0.425372,0.357056,0.426763,0.359095,250000,1.000000,-0.002091,0.000000,0,0.000074
0.001,"Sample 83","B0123468/S145",1,"Disordered","",500,500,0.240,true,13121,0.052484,0.996852,0.500313,0.996925,250000,1.000000,-0.001182,0.000000,0,0.002136
0.001,"Sample 84","B012357/S023467",1,"Disordered","",500,500,0.240,true,158472,0.633888,0.389360,0.632551,0.390811,250000,1.000000,-0.001901,0.000000,0,0.000104
0.001,"Sample 85","B01248/S0358",1,"Disordered","",500,500,0.240,true,115663,0.462652,0.535208,0.461591,0.533677,250000,1.000000,-0.001985,0.000000,0,0.000018
0.001,"Sample 86","B568/S016",1,"Bounded Dynamic","",500,500,0.240,true,37406,0.149624,0.001900,0.149224,0.001735,250000,1.000000,0.029741,0.000000,0,0.000327
0.001,"Sample 87","B012456/S0137",1,"Disordered","",500,500,0.240,true,126324,0.505296,0.725024,0.505453,0.724879,250000,1.000000,-0.001823,0.000000,0,0.000032
0.001,"Sample 88","B016/S128",1,"Disordered","",500,500,0.240,true,88049,0.352196,0.444396,0.353931,0.445393,250000,1.000000,-0.000719,0.000000,0,0.000140
0.001,"Sample 89","B012348/S2346",1,"Disordered","",500,500,0.240,true,17649,0.070596,0.939568,0.509702,0.953097,250000,1.000000,-0.004077,0.000000,0,0.000745
0.001,"Sample 90","B345678/S012368",1,"Disordered","",500,500,0.240,true,156535,0.626140,0.727436,0.627463,0.727598,250000,1.000000,0.004123,0.000000,0,0.000024
0.001,"Sample 91","B013578/S147",1,"Disordered","",500,500,0.240,true,108755,0.435020,0.579484,0.434185,0.579789,250000,1.000000,-0.000928,0.000000,0,0.000012
0.001,"Sample 92","B127/S14568",1,"Disordered","",500,500,0.240,true,113230,0.452920,0.321024,0.455293,0.322654,250000,1.000000,-0.001281,0.000000,0,0.000175
0.001,"Sample 93","B13568/S015678",1,"Bounded Dynamic","",500,500,0.240,true,249575,0.998300,0.001936,0.998249,0.002005,250000,1.000000,0.055871,0.000000,0,0.000446
0.001,"Sample 94","B0235/S0123",1,"Disordered","",500,500,0.240,true,4190,0.016760,0.912436,0.467777,0.909882,250000,1.000000,0.002440,0.000060,0,0.008624
0.001,"Sample 95","B568/S0135",1,"Bounded Dynamic","",500,500,0.240,true,37840,0.151360,0.001768,0.150467,0.001722,250000,1.000000,0.021149,0.000000,0,0.001951
0.001,"Sample 96","B01567/S17",1,"Structured Dynamic","",500,500,0.240,true,84267,0.337068,0.544576,0.337434,0.546289,250000,1.000000,-0.000594,0.000000,0,0.000163
0.001,"Sample 97","B01357/S0148",1,"Disordered","",500,500,0.240,true,108632,0.434528,0.582348,0.433294,0.583764,250000,1.000000,-0.001283,0.000000,0,0.000121
0.001,"Sample 98","B1258/S03678",1,"Disordered","",500,500,0.240,true,103363,0.413452,0.519372,0.413653,0.520632,250000,1.000000,-0.001853,0.000000,0,0.000109
0.005,"Conway Life","B3/S23",1,"Structured Dynamic","",500,500,0.240,true,21397,0.085588,0.077200,0.086191,0.078409,250000,1.000000,-0.065631,0.000000,0,0.001649
0.005,"HighLife","B36/S23",1,"Structured Dynamic","",500,500,0.240,true,30271,0.121084,0.116140,0.121174,0.115646,250000,1.000000,-0.069267,0.000000,0,0.010818
0.005,"Sample 01","B23678/S348",1,"Disordered","",500,500,0.240,true,122551,0.490204,0.504272,0.490310,0.503978,250000,1.000000,0.000325,0.000000,0,0.000148
0.005,"Sample 02","B0467/S02356",1,"Disordered","",500,500,0.240,true,133995,0.535980,0.379656,0.533537,0.380632,250000,1.000000,0.012430,0.000000,0,0.000355
0.005,"Sample 03","B01348/S018",1,"Disordered","",500,500,0.240,true,102765,0.411060,0.736660,0.411834,0.736486,250000,1.000000,-0.001723,0.000000,0,0.000047
0.005,"Sample 04","B234/S0135",1,"Disordered","",500,500,0.240,true,123958,0.495832,0.568876,0.494953,0.568787,250000,1.000000,-0.000096,0.000000,0,0.000082
0.005,"Sample 05","B045678/S678",1,"Structured Dynamic","",500,500,0.240,true,70852,0.283408,0.477376,0.280355,0.474057,250000,1.000000,-0.000225,0.000000,0,0.000401
0.005,"Sample 06","B3467/S0356",1,"Disordered","",500,500,0.240,true,153659,0.614636,0.495680,0.614983,0.494895,250000,1.000000,0.018376,0.000000,0,0.000527
0.005,"Sample 07","B0378/S12368",1,"Disordered","",500,500,0.240,true,106148,0.424592,0.309168,0.424509,0.309510,250000,1.000000,0.000820,0.000000,0,0.000099
0.005,"Sample 08","B36/S06",1,"Structured Dynamic","",500,500,0.240,true,14137,0.056548,0.015452,0.056499,0.015519,250000,1.000000,-0.001995,0.000000,0,0.001709
0.005,"Sample 09","B1234567/S56",1,"Disordered","",500,500,0.240,true,136390,0.545560,0.893864,0.561367,0.860194,250000,1.000000,-0.095615,0.000000,0,0.001807
0.005,"Sample 10","B13568/S13567",1,"Expanding","",500,500,0.240,true,181935,0.727740,0.334260,0.726339,0.334929,250000,1.000000,0.004409,0.000000,0,0.000019
0.005,"Sample 11","B01467/S0134",1,"Disordered","",500,500,0.240,true,117648,0.470592,0.454452,0.471194,0.453863,250000,1.000000,-0.000298,0.000000,0,0.000089
0.005,"Sample 12","B1578/S035678",1,"Expanding","",500,500,0.240,true,248773,0.995092,0.009856,0.994974,0.009964,250000,1.000000,0.595484,0.000000,0,0.004056
0.005,"Sample 13","B1235678/S013578",1,"Disordered","",500,500,0.240,true,156172,0.624688,0.598936,0.624965,0.597577,250000,1.000000,-0.003247,0.000000,0,0.000027
0.005,"Sample 14","B0346/S1235",1,"Disordered","",500,500,0.240,true,131942,0.527768,0.529220,0.526015,0.529906,250000,1.000000,0.000302,0.000000,0,0.000111
0.005,"Sample 15","B24567/S03467",1,"Expanding","",500,500,0.240,true,183070,0.732280,0.462108,0.731889,0.461763,250000,1.000000,0.005383,0.000000,0,0.000030
0.005,"Sample 16","B1245/S2358",1,"Disordered","",500,500,0.240,true,134168,0.536672,0.555252,0.535731,0.556857,250000,1.000000,-0.000369,0.000000,0,0.000031
0.005,"Sample 17","B0123678/S035",1,"Disordered","",500,500,0.240,true,13782,0.055128,0.966436,0.502775,0.957670,250000,1.000000,0.000632,0.000000,0,0.018989
0.005,"Sample 18","B12457/S2367",1,"Disordered","",500,500,0.240,true,137866,0.551464,0.585780,0.551841,0.587821,250000,1.000000,-0.000837,0.000000,0,0.000180
0.005,"Sample 19","B03568/S4568",1,"Expanding","",500,500,0.240,true,172302,0.689208,0.389804,0.690887,0.388851,250000,1.000000,0.021653,0.000000,0,0.000126
0.005,"Sample 20","B378/S01678",1,"Structured Dynamic","",500,500,0.240,true,28643,0.114572,0.072104,0.114488,0.071058,250000,1.000000,-0.007337,0.000000,0,0.000408
0.005,"Sample 21","B0268/S346",1,"Disordered","",500,500,0.240,true,97155,0.388620,0.346892,0.389495,0.346038,250000,1.000000,0.000318,0.000000,0,0.000265
0.005,"Sample 22","B02468/S0245678",1,"Bounded Dynamic","",500,500,0.240,true,247926,0.991704,0.009832,0.991776,0.009937,250000,1.000000,0.018897,0.000000,0,0.000074
0.005,"Sample 23","B056/S1278",1,"Structured Dynamic","",500,500,0.240,true,68539,0.274156,0.078848,0.274341,0.077900,250000,1.000000,0.000945,0.000000,0,0.000130
0.005,"Sample 24","B13678/S03458",1,"Disordered","",500,500,0.240,true,139464,0.557856,0.365704,0.556015,0.366377,250000,1.000000,0.001153,0.000000,0,0.000251
0.005,"Sample 25","B234/S2345",1,"Disordered","",500,500,0.240,true,139127,0.556508,0.050144,0.556723,0.050438,250000,1.000000,-0.006762,0.000000,0,0.000387
0.005,"Sample 26","B24/S3456",1,"Disordered","",500,500,0.240,true,162784,0.651136,0.017984,0.650712,0.018754,250000,1.000000,0.005081,0.000000,0,0.000175
0.005,"Sample 27","B01457/S0236",1,"Disordered","",500,500,0.240,true,123328,0.493312,0.544064,0.494400,0.543466,250000,1.000000,-0.000002,0.000000,0,0.000095
0.005,"Sample 28","B134568/S12568",1,"Expanding","",500,500,0.240,true,167772,0.671088,0.524236,0.672303,0.526369,250000,1.000000,0.001036,0.000000,0,0.000045
0.005,"Sample 29","B0568/S134",1,"Structured Dynamic","",500,500,0.240,true,70755,0.283020,0.186604,0.282046,0.187275,250000,1.000000,0.000304,0.000000,0,0.000055
0.005,"Sample 30","B6/S013678",1,"Bounded Dynamic","",500,500,0.240,true,39259,0.157036,0.008760,0.156785,0.008425,250000,1.000000,0.008626,0.000000,0,0.001707
0.005,"Sample 31","B0167/S012",1,"Disordered","",500,500,0.240,true,99259,0.397036,0.667868,0.393139,0.656709,250000,1.000000,0.028271,0.000000,0,0.000832
0.005,"Sample 32","B123567/S012357",1,"Disordered","",500,500,0.240,true,155030,0.620120,0.577640,0.619272,0.578843,250000,1.000000,-0.000972,0.000000,0,0.000071
0.005,"Sample 33","B03/S3456",1,"Disordered","",500,500,0.240,true,153227,0.612908,0.020408,0.613281,0.020212,250000,1.000000,0.008115,0.000000,0,0.000186
0.005,"Sample 34","B1367/S026",1,"Disordered","",500,500,0.240,true,94134,0.376536,0.544280,0.377758,0.544068,250000,1.000000,-0.000380,0.000000,0,0.000059
0.005,"Sample 35","B1478/S1247",1,"Disordered","",500,500,0.240,true,103237,0.412948,0.388988,0.414164,0.390694,250000,1.000000,-0.000152,0.000000,0,0.000108
0.005,"Sample 36","B123457/S01468",1,"Disordered","",500,500,0.240,true,149671,0.598684,0.638924,0.596883,0.637300,250000,1.000000,-0.001661,0.000000,0,0.000045
0.005,"Sample 37","B25/S012678",1,"Disordered","",500,500,0.240,true,91974,0.367896,0.429036,0.365260,0.429146,250000,1.000000,-0.000337,0.000000,0,0.000177
0.005,"Sample 38","B267/S026",1,"Structured Dynamic","",500,500,0.240,true,76156,0.304624,0.407480,0.306507,0.408692,250000,1.000000,-0.000085,0.000000,0,0.000040
0.005,"Sample 39","B01236/S1347",1,"Disordered","",500,500,0.240,true,129401,0.517604,0.503428,0.516306,0.502697,250000,1.000000,-0.002546,0.000000,0,0.000074
0.005,"Sample 40","B034568/S012368",1,"Disordered","",500,500,0.240,true,150057,0.600228,0.685868,0.598994,0.688095,250000,1.000000,0.000851,0.000000,0,0.000055
0.005,"Sample 41","B1378/S0357",1,"Disordered","",500,500,0.240,true,99814,0.399256,0.456732,0.397953,0.457350,250000,1.000000,-0.000292,0.000000,0,0.000048
0.005,"Sample 42","B047/S37",1,"Structured Dynamic","",500,500,0.240,true,65398,0.261592,0.408724,0.263231,0.410102,250000,1.000000,0.000088,0.000000,0,0.000060
0.005,"Sample 43","B01257/S02368",1,"Disordered","",500,500,0.240,true,114311,0.457244,0.457224,0.457365,0.455910,250000,1.000000,-0.002633,0.000000,0,0.000029
0.005,"Sample 44","B04567/S1238",1,"Disordered","",500,500,0.240,true,104821,0.419284,0.455104,0.420406,0.453712,250000,1.000000,0.001085,0.000000,0,0.000235
0.005,"Sample 45","B0134/S124678",1,"Disordered","",500,500,0.240,true,135635,0.542540,0.443604,0.543949,0.442563,250000,1.000000,-0.001515,0.000000,0,0.000040
0.005,"Sample 46","B03468/S3578",1,"Disordered","",500,500,0.240,true,134881,0.539524,0.553408,0.540210,0.552223,250000,1.000000,0.002974,0.000000,0,0.000130
0.005,"Sample 47","B015678/S0123567",1,"Expanding","",500,500,0.240,true,166084,0.664336,0.349896,0.664088,0.348007,250000,1.000000,0.002466,0.000000,0,0.000487
0.005,"Sample 48","B034678/S0137",1,"Disordered","",500,500,0.240,true,117514,0.470056,0.650692,0.469174,0.650194,250000,1.000000,0.000228,0.000000,0,0.000052
0.005,"Sample 49","B2/S014678",1,"Structured Dynamic","",500,500,0.240,true,79507,0.318028,0.375456,0.319087,0.375108,250000,1.000000,0.000005,0.000000,0,0.000233
0.005,"Sample 50","B023678/S123578",1,"Disordered","",500,500,0.240,true,135595,0.542380,0.437772,0.540772,0.437984,250000,1.000000,-0.001672,0.000000,0,0.000031
0.005,"Sample 51","B12/S023478",1,"Disordered","",500,500,0.240,true,113327,0.453308,0.106092,0.453953,0.103911,250000,1.000000,-0.009158,0.000000,0,0.000298
0.005,"Sample 52","B12578/S023567",1,"Disordered","",500,500,0.240,true,160112,0.640448,0.315368,0.640570,0.315324,250000,1.000000,0.000449,0.000000,0,0.000178
0.005,"Sample 53","B0147/S03578",1,"Disordered","",500,500,0.240,true,97924,0.391696,0.443748,0.391766,0.444230,250000,1.000000,-0.001136,0.000000,0,0.000135
0.005,"Sample 54","B12467/S024567",1,"Expanding","",500,500,0.240,true,186074,0.744296,0.247548,0.744659,0.249028,250000,1.000000,0.001946,0.000000,0,0.000148
0.005,"Sample 55","B123457/S23467",1,"Expanding","",500,500,0.240,true,171191,0.684764,0.440188,0.684751,0.439920,250000,1.000000,-0.000695,0.000000,0,0.000073
0.005,"Sample 56","B13568/S1468",1,"Disordered","",500,500,0.240,true,125004,0.500016,0.583124,0.499983,0.583457,250000,1.000000,0.000596,0.000000,0,0.000236
0.005,"Sample 57","B01368/S13568",1,"Disordered","",500,500,0.240,true,119826,0.479304,0.403292,0.478592,0.404449,250000,1.000000,-0.000849,0.000000,0,0.000295
0.005,"Sample 58","B148/S0368",1,"Structured Dynamic","",500,500,0.240,true,82609,0.330436,0.442528,0.330659,0.444741,250000,1.000000,-0.000180,0.000000,0,0.000318
0.005,"Sample 59","B01236/S012578",1,"Disordered","",500,500,0.240,true,130565,0.522260,0.526596,0.522027,0.528166,250000,1.000000,-0.009187,0.000000,0,0.000092
0.005,"Sample 60","B348/S023468",1,"Disordered","",500,500,0.240,true,137485,0.549940,0.350552,0.551791,0.350260,250000,1.000000,0.003811,0.000000,0,0.000072
0.005,"Sample 61","B1457/S01567",1,"Disordered","",500,500,0.240,true,107981,0.431924,0.533284,0.429649,0.533059,250000,1.000000,0.006502,0.000000,0,0.001386
0.005,"Sample 62","B237/S0134567",1,"Disordered","",500,500,0.240,true,173413,0.693652,0.035356,0.693521,0.035357,250000,1.000000,-0.001430,0.000000,0,0.000403
0.005,"Sample 63","B014568/S2467",1,"Expanding","",500,500,0.240,true,163256,0.653024,0.514364,0.653677,0.512980,250000,1.000000,0.003748,0.000000,0,0.000121
0.005,"Sample 64","B0123578/S0145",1,"Disordered","",500,500,0.240,true,2566,0.010264,0.994976,0.502472,0.990002,250000,1.000000,-0.004810,0.000000,0,0.004084
0.005,"Sample 65","B1268/S34",1,"Disordered","",500,500,0.240,true,102828,0.411312,0.426088,0.412531,0.424782,250000,1.000000,-0.000732,0.000000,0,0.000095
0.005,"Sample 66","B3458/S0347",1,"Disordered","",500,500,0.240,true,135183,0.540732,0.582324,0.538398,0.581947,250000,1.000000,0.007655,0.000000,0,0.000016
0.005,"Sample 67","B56/S7",1,"Bounded Dynamic","",500,500,0.240,true,1242,0.004968,0.009476,0.005004,0.009958,250000,0.999340,-0.000185,0.000060,0,0.000832
0.005,"Sample 68","B3478/S067",1,"Structured Dynamic","",500,500,0.240,true,14256,0.057024,0.018464,0.057327,0.018995,250000,1.000000,-0.011987,0.000000,0,0.001234
0.005,"Sample 69","B023467/S05",1,"Disordered","",500,500,0.240,true,123138,0.492552,0.755672,0.493021,0.755970,250000,1.000000,-0.000415,0.000000,0,0.000052
0.005,"Sample 70","B1457/S2457",1,"Disordered","",500,500,0.240,true,153504,0.614016,0.456652,0.614195,0.457647,250000,1.000000,0.004369,0.000000,0,0.000150
0.005,"Sample 71","B12357/S456",1,"Disordered","",500,500,0.240,true,159979,0.639916,0.401160,0.639716,0.400920,250000,1.000000,-0.000290,0.000000,0,0.000052
0.005,"Sample 72","B028/S1234578",1,"Bounded Dynamic","",500,500,0.240,true,125066,0.500264,0.008404,0.499956,0.008433,250000,1.000000,-0.001308,0.000000,0,0.000320
0.005,"Sample 73","B3678/S2348",1,"Disordered","",500,500,0.240,true,120620,0.482480,0.368948,0.483554,0.367753,250000,1.000000,0.008676,0.000000,0,0.000242
0.005,"Sample 74","B047/S02378",1,"Structured Dynamic","",500,500,0.240,true,75496,0.301984,0.263468,0.302955,0.263901,250000,1.000000,0.000145,0.000000,0,0.000342
0.005,"Sample 75","B2457/S1235678",1,"Bounded Dynamic","",500,500,0.240,true,233417,0.933668,0.009276,0.932729,0.009595,250000,1.000000,0.009011,0.000000,0,0.000016
0.005,"Sample 76","B01346/S013568",1,"Disordered","",500,500,0.240,true,152838,0.611352,0.438820,0.610571,0.438280,250000,1.000000,-0.000415,0.000000,0,0.000081
0.005,"Sample 77","B0347/S2567",1,"Disordered","",500,500,0.240,true,133710,0.534840,0.463672,0.535332,0.461988,250000,1.000000,0.003629,0.000000,0,0.000302
0.005,"Sample 78","B134/S123578",1,"Disordered","",500,500,0.240,true,135868,0.543472,0.431460,0.543901,0.432027,250000,1.000000,-0.000338,0.000000,0,0.000061
0.005,"Sample 79","B0234678/S12567",1,"Expanding","",500,500,0.240,true,177896,0.711584,0.436124,0.711933,0.435290,250000,1.000000,0.000258,0.000000,0,0.000073
0.005,"Sample 80","B2568/S0156",1,"Structured Dynamic","",500,500,0.240,true,85652,0.342608,0.473908,0.342021,0.474095,250000,1.000000,0.000275,0.000000,0,0.000343
0.005,"Sample 81","B17/S2348",1,"Disordered","",500,500,0.240,true,104769,0.419076,0.048324,0.418697,0.048714,250000,1.000000,0.004154,0.000000,0,0.000201
0.005,"Sample 82","B012/S02457",1,"Disordered","",500,500,0.240,true,106432,0.425728,0.359508,0.427000,0.358872,250000,1.000000,-0.002139,0.000000,0,0.000121
0.005,"Sample 83","B0123468/S145",1,"Disordered","",500,500,0.240,true,15289,0.061156,0.985092,0.501219,0.986252,250000,1.000000,-0.001427,0.000000,0,0.000316
0.005,"Sample 84","B012357/S023467",1,"Disordered","",500,500,0.240,true,157954,0.631816,0.393504,0.631402,0.392149,250000,1.000000,-0.002052,0.000000,0,0.000046
0.005,"Sample 85","B01248/S0358",1,"Disordered","",500,500,0.240,true,115299,0.461196,0.533348,0.461648,0.532774,250000,1.000000,-0.001857,0.000000,0,0.000109
0.005,"Sample 86","B568/S016",1,"Bounded Dynamic","",500,500,0.240,true,38328,0.153312,0.008336,0.153708,0.008714,250000,1.000000,0.012804,0.000000,0,0.000656
0.005,"Sample 87","B012456/S0137",1,"Disordered","",500,500,0.240,true,126039,0.504156,0.723044,0.505416,0.723182,250000,1.000000,-0.001956,0.000000,0,0.000050
0.005,"Sample 88","B016/S128",1,"Disordered","",500,500,0.240,true,88543,0.354172,0.447068,0.354111,0.447191,250000,1.000000,-0.000645,0.000000,0,0.000037
0.005,"Sample 89","B012348/S2346",1,"Disordered","",500,500,0.240,true,29623,0.118492,0.879020,0.522806,0.898116,250000,1.000000,-0.002314,0.000000,0,0.000321
0.005,"Sample 90","B345678/S012368",1,"Disordered","",500,500,0.240,true,156379,0.625516,0.728900,0.626494,0.726299,250000,1.000000,0.003931,0.000000,0,0.000030
0.005,"Sample 91","B013578/S147",1,"Disordered","",500,500,0.240,true,108251,0.433004,0.578264,0.434588,0.579044,250000,1.000000,-0.001033,0.000000,0,0.000061
0.005,"Sample 92","B127/S14568",1,"Disordered","",500,500,0.240,true,113839,0.455356,0.326936,0.454252,0.326109,250000,1.000000,-0.001892,0.000000,0,0.000081
0.005,"Sample 93","B13568/S015678",1,"Bounded Dynamic","",500,500,0.240,true,247993,0.991972,0.009792,0.991869,0.009915,250000,1.000000,0.051436,0.000000,0,0.000376
0.005,"Sample 94","B0235/S0123",1,"Disordered","",500,500,0.240,true,28910,0.115640,0.817992,0.449146,0.804439,250000,1.000000,0.001727,0.000000,0,0.010729
0.005,"Sample 95","B568/S0135",1,"Bounded Dynamic","",500,500,0.240,true,38514,0.154056,0.008296,0.153957,0.008629,250000,1.000000,0.008437,0.000000,0,0.001736
0.005,"Sample 96","B01567/S17",1,"Structured Dynamic","",500,500,0.240,true,84603,0.338412,0.543976,0.337352,0.542534,250000,1.000000,-0.000329,0.000000,0,0.000228
0.005,"Sample 97","B01357/S0148",1,"Disordered","",500,500,0.240,true,107818,0.431272,0.582836,0.433756,0.583023,250000,1.000000,-0.001058,0.000000,0,0.000029
0.005,"Sample 98","B1258/S03678",1,"Disordered","",500,500,0.240,true,103797,0.415188,0.520916,0.413808,0.520144,250000,1.000000,-0.001723,0.000000,0,0.000094
0.010,"Conway Life","B3/S23",1,"Structured Dynamic","",500,500,0.240,true,33910,0.135640,0.127468,0.135676,0.129051,250000,1.000000,-0.042803,0.000000,0,0.003106
0.010,"HighLife","B36/S23",1,"Structured Dynamic","",500,500,0.240,true,48439,0.193756,0.191220,0.196784,0.194395,250000,1.000000,-0.027555,0.000000,0,0.003065
0.010,"Sample 01","B23678/S348",1,"Disordered","",500,500,0.240,true,123152,0.492608,0.505372,0.490307,0.503807,250000,1.000000,0.000383,0.000000,0,0.000018
0.010,"Sample 02","B0467/S02356",1,"Disordered","",500,500,0.240,true,134082,0.536328,0.382700,0.535001,0.383312,250000,1.000000,0.011007,0.000000,0,0.000601
0.010,"Sample 03","B01348/S018",1,"Disordered","",500,500,0.240,true,103422,0.413688,0.733524,0.411807,0.733551,250000,1.000000,-0.001672,0.000000,0,0.000054
0.010,"Sample 04","B234/S0135",1,"Disordered","",500,500,0.240,true,124348,0.497392,0.568684,0.495699,0.568576,250000,1.000000,-0.000013,0.000000,0,0.000082
0.010,"Sample 05","B045678/S678",1,"Structured Dynamic","",500,500,0.240,true,69392,0.277568,0.472460,0.277360,0.472127,250000,1.000000,-0.000195,0.000000,0,0.000214
0.010,"Sample 06","B3467/S0356",1,"Disordered","",500,500,0.240,true,153731,0.614924,0.495428,0.614560,0.495051,250000,1.000000,0.016893,0.000000,0,0.000327
0.010,"Sample 07","B0378/S12368",1,"Disordered","",500,500,0.240,true,105700,0.422800,0.316900,0.423753,0.317462,250000,1.000000,0.000561,0.000000,0,0.000192
0.010,"Sample 08","B36/S06",1,"Structured Dynamic","",500,500,0.240,true,16015,0.064060,0.032600,0.063810,0.031926,250000,1.000000,-0.002551,0.000000,0,0.001441
0.010,"Sample 09","B1234567/S56",1,"Disordered","",500,500,0.240,true,157175,0.628700,0.708044,0.633276,0.696267,250000,1.000000,-0.025438,0.000000,0,0.001636
0.010,"Sample 10","B13568/S13567",1,"Expanding","",500,500,0.240,true,181759,0.727036,0.335020,0.725781,0.336197,250000,1.000000,0.004400,0.000000,0,0.000107
0.010,"Sample 11","B01467/S0134",1,"Disordered","",500,500,0.240,true,118420,0.473680,0.455440,0.471566,0.454180,250000,1.000000,-0.000462,0.000000,0,0.000080
0.010,"Sample 12","B1578/S035678",1,"Expanding","",500,500,0.240,true,247473,0.989892,0.019496,0.989862,0.019786,250000,1.000000,0.593379,0.000000,0,0.004200
