noise,label,rule,dominantClass,distribution,extinctPct,frozenPct,periodicPct,expandingPct,disorderedPct,structuredPct,boundedPct,avgFinalDensity,avgLastActivity,avgLastArea,avgDensityTrend,avgAreaTrend,avgCenterShift,mobilePct
0.001,"Sample 41","B1378/S0357","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.397680,0.457321,1.000000,-0.000566,0.000000,0.000123,0.000
0.001,"Sample 42","B047/S37","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.266068,0.412903,1.000000,0.000170,0.000000,0.000219,0.000
0.001,"Sample 43","B01257/S02368","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.456364,0.455332,1.000000,-0.002647,0.000000,0.000074,0.000
0.001,"Sample 44","B04567/S1238","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.416008,0.446062,1.000000,0.000660,0.000000,0.000269,0.000
0.001,"Sample 45","B0134/S124678","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.545096,0.441296,1.000000,-0.001643,0.000000,0.000108,0.000
0.001,"Sample 46","B03468/S3578","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.540488,0.552631,1.000000,0.003014,0.000000,0.000036,0.000
0.001,"Sample 47","B015678/S0123567","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.663628,0.347084,1.000000,0.003401,0.000000,0.000246,0.000
0.001,"Sample 48","B034678/S0137","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.467684,0.651005,1.000000,0.000249,0.000000,0.000090,0.000
0.001,"Sample 49","B2/S014678","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.317448,0.373772,1.000000,-0.000009,0.000000,0.000050,0.000
0.001,"Sample 50","B023678/S123578","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.540008,0.437701,1.000000,-0.001795,0.000000,0.000050,0.000
0.001,"Sample 51","B12/S023478","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.474000,0.051397,1.000000,0.000420,0.000000,0.000300,0.000
0.001,"Sample 52","B12578/S023567","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.639368,0.313917,1.000000,0.000439,0.000000,0.000370,0.000
0.001,"Sample 53","B0147/S03578","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.392060,0.444157,1.000000,-0.000882,0.000000,0.000249,0.000
0.001,"Sample 54","B12467/S024567","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.751696,0.215555,1.000000,0.004216,0.000000,0.000108,0.000
0.001,"Sample 55","B123457/S23467","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.684112,0.439383,1.000000,-0.000527,0.000000,0.000018,0.000
0.001,"Sample 56","B13568/S1468","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.500628,0.584362,1.000000,0.000518,0.000000,0.000136,0.000
0.001,"Sample 57","B01368/S13568","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.478340,0.403885,1.000000,-0.001673,0.000000,0.000174,0.000
0.001,"Sample 58","B148/S0368","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.328388,0.444127,1.000000,-0.000306,0.000000,0.000167,0.000
0.001,"Sample 59","B01236/S012578","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.524612,0.527715,1.000000,-0.009684,0.000000,0.000151,0.000
0.001,"Sample 60","B348/S023468","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.549748,0.343033,1.000000,0.003981,0.000000,0.000168,0.000
0.001,"Sample 61","B1457/S01567","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.428040,0.532308,1.000000,0.005338,0.000000,0.002111,0.000
0.001,"Sample 62","B237/S0134567","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.693780,0.017087,1.000000,-0.005391,0.000000,0.000253,0.000
0.001,"Sample 63","B014568/S2467","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.654736,0.511650,1.000000,0.003970,0.000000,0.000163,0.000
0.001,"Sample 64","B0123578/S0145","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.001936,0.998011,0.998062,-0.003567,-0.001938,0.011365,0.000
0.001,"Sample 65","B1268/S34","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.414344,0.424974,1.000000,-0.000791,0.000000,0.000057,0.000
0.001,"Sample 66","B3458/S0347","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.537068,0.582298,1.000000,0.008049,0.000000,0.000138,0.000
0.001,"Sample 67","B56/S7","Bounded Dynamic","Bounded Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000924,0.001981,0.986862,-0.000177,-0.001432,0.001362,0.000
0.001,"Sample 68","B3478/S067","Bounded Dynamic","Bounded Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.050200,0.004449,1.000000,-0.007307,0.000000,0.003478,0.000
0.001,"Sample 69","B023467/S05","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.494436,0.757958,1.000000,-0.000342,0.000000,0.000098,0.000
0.001,"Sample 70","B1457/S2457","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.613712,0.457390,1.000000,0.004658,0.000000,0.000096,0.000
0.001,"Sample 71","B12357/S456","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.641132,0.400754,1.000000,-0.000218,0.000000,0.000077,0.000
0.001,"Sample 72","B028/S1234578","Bounded Dynamic","Bounded Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.500680,0.001673,1.000000,-0.002123,0.000000,0.000228,0.000
0.001,"Sample 73","B3678/S2348","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.482200,0.366657,1.000000,0.009257,0.000000,0.000050,0.000
0.001,"Sample 74","B047/S02378","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.298364,0.256168,1.000000,-0.000221,0.000000,0.000348,0.000
0.001,"Sample 75","B2457/S1235678","Bounded Dynamic","Bounded Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.937568,0.001902,1.000000,0.007026,0.000000,0.000095,0.000
0.001,"Sample 76","B01346/S013568","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.611720,0.437323,1.000000,-0.000320,0.000000,0.000155,0.000
0.001,"Sample 77","B0347/S2567","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.538772,0.457668,1.000000,0.004253,0.000000,0.000514,0.000
0.001,"Sample 78","B134/S123578","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.546340,0.431300,1.000000,-0.000500,0.000000,0.000048,0.000
0.001,"Sample 79","B0234678/S12567","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.713112,0.436641,1.000000,0.000340,0.000000,0.000119,0.000
0.001,"Sample 80","B2568/S0156","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.340632,0.472642,1.000000,-0.000219,0.000000,0.000192,0.000
0.001,"Sample 81","B17/S2348","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.428444,0.024488,1.000000,0.007536,0.000000,0.000443,0.000
0.001,"Sample 82","B012/S02457","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.425372,0.359095,1.000000,-0.002091,0.000000,0.000074,0.000
0.001,"Sample 83","B0123468/S145","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.052484,0.996925,1.000000,-0.001182,0.000000,0.002136,0.000
0.001,"Sample 84","B012357/S023467","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.633888,0.390811,1.000000,-0.001901,0.000000,0.000104,0.000
0.001,"Sample 85","B01248/S0358","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.462652,0.533677,1.000000,-0.001985,0.000000,0.000018,0.000
0.001,"Sample 86","B568/S016","Bounded Dynamic","Bounded Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.149624,0.001735,1.000000,0.029741,0.000000,0.000327,0.000
0.001,"Sample 87","B012456/S0137","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.505296,0.724879,1.000000,-0.001823,0.000000,0.000032,0.000
0.001,"Sample 88","B016/S128","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.352196,0.445393,1.000000,-0.000719,0.000000,0.000140,0.000
0.001,"Sample 89","B012348/S2346","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.070596,0.953097,1.000000,-0.004077,0.000000,0.000745,0.000
0.001,"Sample 90","B345678/S012368","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.626140,0.727598,1.000000,0.004123,0.000000,0.000024,0.000
0.001,"Sample 91","B013578/S147","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.435020,0.579789,1.000000,-0.000928,0.000000,0.000012,0.000
0.001,"Sample 92","B127/S14568","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.452920,0.322654,1.000000,-0.001281,0.000000,0.000175,0.000
0.001,"Sample 93","B13568/S015678","Bounded Dynamic","Bounded Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.998300,0.002005,1.000000,0.055871,0.000000,0.000446,0.000
0.001,"Sample 94","B0235/S0123","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.016760,0.909882,1.000000,0.002440,0.000060,0.008624,0.000
0.001,"Sample 95","B568/S0135","Bounded Dynamic","Bounded Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.151360,0.001722,1.000000,0.021149,0.000000,0.001951,0.000
0.001,"Sample 96","B01567/S17","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.337068,0.546289,1.000000,-0.000594,0.000000,0.000163,0.000
0.001,"Sample 97","B01357/S0148","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.434528,0.583764,1.000000,-0.001283,0.000000,0.000121,0.000
0.001,"Sample 98","B1258/S03678","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.413452,0.520632,1.000000,-0.001853,0.000000,0.000109,0.000
0.005,"Conway Life","B3/S23","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.085588,0.078409,1.000000,-0.065631,0.000000,0.001649,0.000
0.005,"HighLife","B36/S23","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.121084,0.115646,1.000000,-0.069267,0.000000,0.010818,0.000
0.005,"Sample 01","B23678/S348","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.490204,0.503978,1.000000,0.000325,0.000000,0.000148,0.000
0.005,"Sample 02","B0467/S02356","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.535980,0.380632,1.000000,0.012430,0.000000,0.000355,0.000
0.005,"Sample 03","B01348/S018","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.411060,0.736486,1.000000,-0.001723,0.000000,0.000047,0.000
0.005,"Sample 04","B234/S0135","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.495832,0.568787,1.000000,-0.000096,0.000000,0.000082,0.000
0.005,"Sample 05","B045678/S678","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.283408,0.474057,1.000000,-0.000225,0.000000,0.000401,0.000
0.005,"Sample 06","B3467/S0356","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.614636,0.494895,1.000000,0.018376,0.000000,0.000527,0.000
0.005,"Sample 07","B0378/S12368","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.424592,0.309510,1.000000,0.000820,0.000000,0.000099,0.000
0.005,"Sample 08","B36/S06","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.056548,0.015519,1.000000,-0.001995,0.000000,0.001709,0.000
0.005,"Sample 09","B1234567/S56","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.545560,0.860194,1.000000,-0.095615,0.000000,0.001807,0.000
0.005,"Sample 10","B13568/S13567","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.727740,0.334929,1.000000,0.004409,0.000000,0.000019,0.000
0.005,"Sample 11","B01467/S0134","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.470592,0.453863,1.000000,-0.000298,0.000000,0.000089,0.000
0.005,"Sample 12","B1578/S035678","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.995092,0.009964,1.000000,0.595484,0.000000,0.004056,0.000
0.005,"Sample 13","B1235678/S013578","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.624688,0.597577,1.000000,-0.003247,0.000000,0.000027,0.000
0.005,"Sample 14","B0346/S1235","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.527768,0.529906,1.000000,0.000302,0.000000,0.000111,0.000
0.005,"Sample 15","B24567/S03467","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.732280,0.461763,1.000000,0.005383,0.000000,0.000030,0.000
0.005,"Sample 16","B1245/S2358","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.536672,0.556857,1.000000,-0.000369,0.000000,0.000031,0.000
0.005,"Sample 17","B0123678/S035","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.055128,0.957670,1.000000,0.000632,0.000000,0.018989,0.000
0.005,"Sample 18","B12457/S2367","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.551464,0.587821,1.000000,-0.000837,0.000000,0.000180,0.000
0.005,"Sample 19","B03568/S4568","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.689208,0.388851,1.000000,0.021653,0.000000,0.000126,0.000
0.005,"Sample 20","B378/S01678","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.114572,0.071058,1.000000,-0.007337,0.000000,0.000408,0.000
0.005,"Sample 21","B0268/S346","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.388620,0.346038,1.000000,0.000318,0.000000,0.000265,0.000
0.005,"Sample 22","B02468/S0245678","Bounded Dynamic","Bounded Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.991704,0.009937,1.000000,0.018897,0.000000,0.000074,0.000
0.005,"Sample 23","B056/S1278","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.274156,0.077900,1.000000,0.000945,0.000000,0.000130,0.000
0.005,"Sample 24","B13678/S03458","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.557856,0.366377,1.000000,0.001153,0.000000,0.000251,0.000
0.005,"Sample 25","B234/S2345","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.556508,0.050438,1.000000,-0.006762,0.000000,0.000387,0.000
0.005,"Sample 26","B24/S3456","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.651136,0.018754,1.000000,0.005081,0.000000,0.000175,0.000
0.005,"Sample 27","B01457/S0236","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.493312,0.543466,1.000000,-0.000002,0.000000,0.000095,0.000
0.005,"Sample 28","B134568/S12568","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.671088,0.526369,1.000000,0.001036,0.000000,0.000045,0.000
0.005,"Sample 29","B0568/S134","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.283020,0.187275,1.000000,0.000304,0.000000,0.000055,0.000
0.005,"Sample 30","B6/S013678","Bounded Dynamic","Bounded Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.157036,0.008425,1.000000,0.008626,0.000000,0.001707,0.000
0.005,"Sample 31","B0167/S012","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.397036,0.656709,1.000000,0.028271,0.000000,0.000832,0.000
0.005,"Sample 32","B123567/S012357","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.620120,0.578843,1.000000,-0.000972,0.000000,0.000071,0.000
0.005,"Sample 33","B03/S3456","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.612908,0.020212,1.000000,0.008115,0.000000,0.000186,0.000
0.005,"Sample 34","B1367/S026","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.376536,0.544068,1.000000,-0.000380,0.000000,0.000059,0.000
0.005,"Sample 35","B1478/S1247","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.412948,0.390694,1.000000,-0.000152,0.000000,0.000108,0.000
0.005,"Sample 36","B123457/S01468","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.598684,0.637300,1.000000,-0.001661,0.000000,0.000045,0.000
0.005,"Sample 37","B25/S012678","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.367896,0.429146,1.000000,-0.000337,0.000000,0.000177,0.000
0.005,"Sample 38","B267/S026","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.304624,0.408692,1.000000,-0.000085,0.000000,0.000040,0.000
0.005,"Sample 39","B01236/S1347","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.517604,0.502697,1.000000,-0.002546,0.000000,0.000074,0.000
0.005,"Sample 40","B034568/S012368","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.600228,0.688095,1.000000,0.000851,0.000000,0.000055,0.000
0.005,"Sample 41","B1378/S0357","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.399256,0.457350,1.000000,-0.000292,0.000000,0.000048,0.000
0.005,"Sample 42","B047/S37","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.261592,0.410102,1.000000,0.000088,0.000000,0.000060,0.000
0.005,"Sample 43","B01257/S02368","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.457244,0.455910,1.000000,-0.002633,0.000000,0.000029,0.000
0.005,"Sample 44","B04567/S1238","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.419284,0.453712,1.000000,0.001085,0.000000,0.000235,0.000
0.005,"Sample 45","B0134/S124678","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.542540,0.442563,1.000000,-0.001515,0.000000,0.000040,0.000
0.005,"Sample 46","B03468/S3578","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.539524,0.552223,1.000000,0.002974,0.000000,0.000130,0.000
0.005,"Sample 47","B015678/S0123567","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.664336,0.348007,1.000000,0.002466,0.000000,0.000487,0.000
0.005,"Sample 48","B034678/S0137","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.470056,0.650194,1.000000,0.000228,0.000000,0.000052,0.000
0.005,"Sample 49","B2/S014678","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.318028,0.375108,1.000000,0.000005,0.000000,0.000233,0.000
0.005,"Sample 50","B023678/S123578","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.542380,0.437984,1.000000,-0.001672,0.000000,0.000031,0.000
0.005,"Sample 51","B12/S023478","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.453308,0.103911,1.000000,-0.009158,0.000000,0.000298,0.000
0.005,"Sample 52","B12578/S023567","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.640448,0.315324,1.000000,0.000449,0.000000,0.000178,0.000
0.005,"Sample 53","B0147/S03578","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.391696,0.444230,1.000000,-0.001136,0.000000,0.000135,0.000
0.005,"Sample 54","B12467/S024567","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.744296,0.249028,1.000000,0.001946,0.000000,0.000148,0.000
0.005,"Sample 55","B123457/S23467","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.684764,0.439920,1.000000,-0.000695,0.000000,0.000073,0.000
0.005,"Sample 56","B13568/S1468","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.500016,0.583457,1.000000,0.000596,0.000000,0.000236,0.000
0.005,"Sample 57","B01368/S13568","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.479304,0.404449,1.000000,-0.000849,0.000000,0.000295,0.000
0.005,"Sample 58","B148/S0368","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.330436,0.444741,1.000000,-0.000180,0.000000,0.000318,0.000
0.005,"Sample 59","B01236/S012578","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.522260,0.528166,1.000000,-0.009187,0.000000,0.000092,0.000
0.005,"Sample 60","B348/S023468","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.549940,0.350260,1.000000,0.003811,0.000000,0.000072,0.000
0.005,"Sample 61","B1457/S01567","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.431924,0.533059,1.000000,0.006502,0.000000,0.001386,0.000
0.005,"Sample 62","B237/S0134567","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.693652,0.035357,1.000000,-0.001430,0.000000,0.000403,0.000
0.005,"Sample 63","B014568/S2467","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.653024,0.512980,1.000000,0.003748,0.000000,0.000121,0.000
0.005,"Sample 64","B0123578/S0145","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.010264,0.990002,1.000000,-0.004810,0.000000,0.004084,0.000
0.005,"Sample 65","B1268/S34","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.411312,0.424782,1.000000,-0.000732,0.000000,0.000095,0.000
0.005,"Sample 66","B3458/S0347","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.540732,0.581947,1.000000,0.007655,0.000000,0.000016,0.000
0.005,"Sample 67","B56/S7","Bounded Dynamic","Bounded Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.004968,0.009958,0.999340,-0.000185,0.000060,0.000832,0.000
0.005,"Sample 68","B3478/S067","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.057024,0.018995,1.000000,-0.011987,0.000000,0.001234,0.000
0.005,"Sample 69","B023467/S05","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.492552,0.755970,1.000000,-0.000415,0.000000,0.000052,0.000
0.005,"Sample 70","B1457/S2457","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.614016,0.457647,1.000000,0.004369,0.000000,0.000150,0.000
0.005,"Sample 71","B12357/S456","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.639916,0.400920,1.000000,-0.000290,0.000000,0.000052,0.000
0.005,"Sample 72","B028/S1234578","Bounded Dynamic","Bounded Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.500264,0.008433,1.000000,-0.001308,0.000000,0.000320,0.000
0.005,"Sample 73","B3678/S2348","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.482480,0.367753,1.000000,0.008676,0.000000,0.000242,0.000
0.005,"Sample 74","B047/S02378","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.301984,0.263901,1.000000,0.000145,0.000000,0.000342,0.000
0.005,"Sample 75","B2457/S1235678","Bounded Dynamic","Bounded Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.933668,0.009595,1.000000,0.009011,0.000000,0.000016,0.000
0.005,"Sample 76","B01346/S013568","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.611352,0.438280,1.000000,-0.000415,0.000000,0.000081,0.000
0.005,"Sample 77","B0347/S2567","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.534840,0.461988,1.000000,0.003629,0.000000,0.000302,0.000
0.005,"Sample 78","B134/S123578","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.543472,0.432027,1.000000,-0.000338,0.000000,0.000061,0.000
0.005,"Sample 79","B0234678/S12567","Expanding","Expanding: 100%",0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.711584,0.435290,1.000000,0.000258,0.000000,0.000073,0.000
0.005,"Sample 80","B2568/S0156","Structured Dynamic","Structured Dynamic: 100%",0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.342608,0.474095,1.000000,0.000275,0.000000,0.000343,0.000
0.005,"Sample 81","B17/S2348","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.419076,0.048714,1.000000,0.004154,0.000000,0.000201,0.000
0.005,"Sample 82","B012/S02457","Disordered","Disordered: 100%",0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.425728,0.358872,1.000000,-0.002139,0.000000,0.000121,0.000
